Current dir: /home/igor/01-myproj/current/01-GitLab/aoc23/Day5

=== AoC 2023 Day5 ===
PRF          194 K        0.00 ms  0 +Puzzle2()
INF        4,514 K        0.00 ms  1    11:25:49.211 Processed 75000000 seeds of 2291774376 - 3% (00:00:52)
INF        2,453 K@       0.00 ms  1    11:25:50.032 Processed 76000000 seeds of 2291774376 - 3% (00:00:53)
INF          392 K@       0.00 ms  1    11:25:50.813 Processed 77000000 seeds of 2291774376 - 3% (00:00:54)
INF        4,474 K        0.00 ms  1    11:25:51.548 Processed 78000000 seeds of 2291774376 - 3% (00:00:55)
INF        2,414 K@       0.00 ms  1    11:25:52.450 Processed 79000000 seeds of 2291774376 - 3% (00:00:56)
INF        6,496 K        0.00 ms  1    11:25:53.653 Processed 80000000 seeds of 2291774376 - 3% (00:00:57)
INF        4,435 K@       0.00 ms  1    11:25:54.795 Processed 81000000 seeds of 2291774376 - 3% (00:00:58)
INF        2,382 K@       0.00 ms  1    11:25:55.966 Processed 82000000 seeds of 2291774376 - 3% (00:00:59)
INF        6,251 K        0.00 ms  1    11:25:57.215 Processed 83000000 seeds of 2291774376 - 3% (00:01:00)
INF        4,190 K@       0.00 ms  1    11:25:58.479 Processed 84000000 seeds of 2291774376 - 3% (00:01:02)
INF        2,129 K@       0.00 ms  1    11:25:59.761 Processed 85000000 seeds of 2291774376 - 3% (00:01:03)
INF        6,211 K        0.00 ms  1    11:26:01.005 Processed 86000000 seeds of 2291774376 - 3% (00:01:04)
INF        4,151 K@       0.00 ms  1    11:26:02.287 Processed 87000000 seeds of 2291774376 - 3% (00:01:06)
INF        2,090 K@       0.00 ms  1    11:26:03.548 Processed 88000000 seeds of 2291774376 - 3% (00:01:07)
INF        6,172 K        0.00 ms  1    11:26:04.847 Processed 89000000 seeds of 2291774376 - 3% (00:01:08)
INF        4,111 K@       0.00 ms  1    11:26:06.144 Processed 90000000 seeds of 2291774376 - 3% (00:01:09)
INF        1,910 K@       0.00 ms  1    11:26:07.430 Processed 91000000 seeds of 2291774376 - 3% (00:01:11)
INF        5,993 K        0.00 ms  1    11:26:08.701 Processed 92000000 seeds of 2291774376 - 4% (00:01:12)
INF        3,932 K@       0.00 ms  1    11:26:10.001 Processed 93000000 seeds of 2291774376 - 4% (00:01:13)
INF        1,871 K@       0.00 ms  1    11:26:11.387 Processed 94000000 seeds of 2291774376 - 4% (00:01:15)
INF        5,953 K        0.00 ms  1    11:26:12.779 Processed 95000000 seeds of 2291774376 - 4% (00:01:16)
INF        3,892 K@       0.00 ms  1    11:26:14.166 Processed 96000000 seeds of 2291774376 - 4% (00:01:17)
INF        1,831 K@       0.00 ms  1    11:26:15.529 Processed 97000000 seeds of 2291774376 - 4% (00:01:19)
INF        5,773 K        0.00 ms  1    11:26:16.927 Processed 98000000 seeds of 2291774376 - 4% (00:01:20)
INF        3,713 K@       0.00 ms  1    11:26:18.377 Processed 99000000 seeds of 2291774376 - 4% (00:01:22)
INF        1,660 K@       0.00 ms  1    11:26:19.769 Processed 100000000 seeds of 2291774376 - 4% (00:01:23)
INF        5,742 K        0.00 ms  1    11:26:21.114 Processed 101000000 seeds of 2291774376 - 4% (00:01:24)
INF        3,681 K@       0.00 ms  1    11:26:22.573 Processed 102000000 seeds of 2291774376 - 4% (00:01:26)
INF        1,620 K@       0.00 ms  1    11:26:23.951 Processed 103000000 seeds of 2291774376 - 4% (00:01:27)
INF        5,702 K        0.00 ms  1    11:26:25.287 Processed 104000000 seeds of 2291774376 - 4% (00:01:29)
INF        3,506 K@       0.00 ms  1    11:26:26.626 Processed 105000000 seeds of 2291774376 - 4% (00:01:30)
INF        1,445 K@       0.00 ms  1    11:26:27.958 Processed 106000000 seeds of 2291774376 - 4% (00:01:31)
INF        5,527 K        0.00 ms  1    11:26:29.295 Processed 107000000 seeds of 2291774376 - 4% (00:01:33)
INF        3,467 K@       0.00 ms  1    11:26:30.628 Processed 108000000 seeds of 2291774376 - 4% (00:01:34)
INF        1,413 K@       0.00 ms  1    11:26:31.969 Processed 109000000 seeds of 2291774376 - 4% (00:01:35)
INF        5,496 K        0.00 ms  1    11:26:33.328 Processed 110000000 seeds of 2291774376 - 4% (00:01:37)
INF        3,435 K@       0.00 ms  1    11:26:34.726 Processed 111000000 seeds of 2291774376 - 4% (00:01:38)
INF        1,374 K@       0.00 ms  1    11:26:36.067 Processed 112000000 seeds of 2291774376 - 4% (00:01:39)
INF        5,327 K        0.00 ms  1    11:26:37.411 Processed 113000000 seeds of 2291774376 - 4% (00:01:41)
INF        3,266 K@       0.00 ms  1    11:26:38.750 Processed 114000000 seeds of 2291774376 - 4% (00:01:42)
INF        1,205 K@       0.00 ms  1    11:26:40.076 Processed 115000000 seeds of 2291774376 - 5% (00:01:43)
INF        5,287 K        0.00 ms  1    11:26:41.481 Processed 116000000 seeds of 2291774376 - 5% (00:01:45)
INF        3,227 K@       0.00 ms  1    11:26:42.844 Processed 117000000 seeds of 2291774376 - 5% (00:01:46)
INF        1,173 K@       0.00 ms  1    11:26:44.234 Processed 118000000 seeds of 2291774376 - 5% (00:01:48)
INF        5,255 K        0.00 ms  1    11:26:45.634 Processed 119000000 seeds of 2291774376 - 5% (00:01:49)
INF        3,057 K@       0.00 ms  1    11:26:47.044 Processed 120000000 seeds of 2291774376 - 5% (00:01:50)
INF          996 K@       0.00 ms  1    11:26:48.399 Processed 121000000 seeds of 2291774376 - 5% (00:01:52)
INF        5,078 K        0.00 ms  1    11:26:49.688 Processed 122000000 seeds of 2291774376 - 5% (00:01:53)
INF        3,018 K@       0.00 ms  1    11:26:51.006 Processed 123000000 seeds of 2291774376 - 5% (00:01:54)
INF          956 K@       0.00 ms  1    11:26:52.381 Processed 124000000 seeds of 2291774376 - 5% (00:01:56)
INF        5,039 K        0.00 ms  1    11:26:53.966 Processed 125000000 seeds of 2291774376 - 5% (00:01:57)
INF        2,978 K@       0.00 ms  1    11:26:55.502 Processed 126000000 seeds of 2291774376 - 5% (00:01:59)
INF          793 K@       0.00 ms  1    11:26:57.110 Processed 127000000 seeds of 2291774376 - 5% (00:02:00)
INF        4,875 K        0.00 ms  1    11:26:58.634 Processed 128000000 seeds of 2291774376 - 5% (00:02:02)
INF        2,814 K@       0.00 ms  1    11:27:00.162 Processed 129000000 seeds of 2291774376 - 5% (00:02:03)
INF          753 K@       0.00 ms  1    11:27:01.750 Processed 130000000 seeds of 2291774376 - 5% (00:02:05)
INF        4,835 K        0.00 ms  1    11:27:03.358 Processed 131000000 seeds of 2291774376 - 5% (00:02:07)
INF        2,775 K@       0.00 ms  1    11:27:04.911 Processed 132000000 seeds of 2291774376 - 5% (00:02:08)
INF          593 K@       0.00 ms  1    11:27:06.435 Processed 133000000 seeds of 2291774376 - 5% (00:02:10)
INF        4,675 K        0.00 ms  1    11:27:07.980 Processed 134000000 seeds of 2291774376 - 5% (00:02:11)
INF        2,614 K@       0.00 ms  1    11:27:09.514 Processed 135000000 seeds of 2291774376 - 5% (00:02:13)
INF          561 K@       0.00 ms  1    11:27:11.048 Processed 136000000 seeds of 2291774376 - 5% (00:02:14)
INF        4,643 K        0.00 ms  1    11:27:12.577 Processed 137000000 seeds of 2291774376 - 5% (00:02:16)
INF        2,583 K@       0.00 ms  1    11:27:14.192 Processed 138000000 seeds of 2291774376 - 6% (00:02:17)
INF          522 K@       0.00 ms  1    11:27:15.721 Processed 139000000 seeds of 2291774376 - 6% (00:02:19)
INF        4,482 K        0.00 ms  1    11:27:17.265 Processed 140000000 seeds of 2291774376 - 6% (00:02:21)
INF        2,422 K@       0.00 ms  1    11:27:18.802 Processed 141000000 seeds of 2291774376 - 6% (00:02:22)
INF          360 K@       0.00 ms  1    11:27:20.337 Processed 142000000 seeds of 2291774376 - 6% (00:02:24)
INF        4,443 K        0.00 ms  1    11:27:21.856 Processed 143000000 seeds of 2291774376 - 6% (00:02:25)
INF        2,382 K@       0.00 ms  1    11:27:23.405 Processed 144000000 seeds of 2291774376 - 6% (00:02:27)
INF        6,472 K        0.00 ms  1    11:27:24.928 Processed 145000000 seeds of 2291774376 - 6% (00:02:28)
INF        4,289 K@       0.00 ms  1    11:27:26.445 Processed 146000000 seeds of 2291774376 - 6% (00:02:30)
INF        2,228 K@       0.00 ms  1    11:27:27.992 Processed 147000000 seeds of 2291774376 - 6% (00:02:31)
INF        6,310 K        0.00 ms  1    11:27:29.529 Processed 148000000 seeds of 2291774376 - 6% (00:02:33)
INF        4,249 K@       0.00 ms  1    11:27:31.044 Processed 149000000 seeds of 2291774376 - 6% (00:02:34)
INF        2,188 K@       0.00 ms  1    11:27:32.562 Processed 150000000 seeds of 2291774376 - 6% (00:02:36)
INF        6,270 K        0.00 ms  1    11:27:34.076 Processed 151000000 seeds of 2291774376 - 6% (00:02:37)
INF        4,210 K@       0.00 ms  1    11:27:35.588 Processed 152000000 seeds of 2291774376 - 6% (00:02:39)
INF        2,025 K@       0.00 ms  1    11:27:37.116 Processed 153000000 seeds of 2291774376 - 6% (00:02:40)
INF        6,115 K        0.00 ms  1    11:27:38.681 Processed 154000000 seeds of 2291774376 - 6% (00:02:42)
INF        4,055 K@       0.00 ms  1    11:27:40.197 Processed 155000000 seeds of 2291774376 - 6% (00:02:43)
INF        1,993 K@       0.00 ms  1    11:27:41.727 Processed 156000000 seeds of 2291774376 - 6% (00:02:45)
INF        6,076 K        0.00 ms  1    11:27:43.264 Processed 157000000 seeds of 2291774376 - 6% (00:02:47)
INF        4,015 K@       0.00 ms  1    11:27:44.804 Processed 158000000 seeds of 2291774376 - 6% (00:02:48)
INF        1,831 K@       0.00 ms  1    11:27:46.387 Processed 159000000 seeds of 2291774376 - 6% (00:02:50)
INF        5,914 K        0.00 ms  1    11:27:47.989 Processed 160000000 seeds of 2291774376 - 6% (00:02:51)
INF        3,853 K@       0.00 ms  1    11:27:49.616 Processed 161000000 seeds of 2291774376 - 7% (00:02:53)
INF        1,792 K@       0.00 ms  1    11:27:51.203 Processed 162000000 seeds of 2291774376 - 7% (00:02:54)
INF        5,882 K        0.00 ms  1    11:27:52.723 Processed 163000000 seeds of 2291774376 - 7% (00:02:56)
INF        3,822 K@       0.00 ms  1    11:27:54.411 Processed 164000000 seeds of 2291774376 - 7% (00:02:58)
INF        1,760 K@       0.00 ms  1    11:27:56.034 Processed 165000000 seeds of 2291774376 - 7% (00:02:59)
INF        5,726 K        0.00 ms  1    11:27:57.606 Processed 166000000 seeds of 2291774376 - 7% (00:03:01)
INF        3,665 K@       0.00 ms  1    11:27:59.161 Processed 167000000 seeds of 2291774376 - 7% (00:03:02)
INF        1,604 K@       0.00 ms  1    11:28:00.700 Processed 168000000 seeds of 2291774376 - 7% (00:03:04)
INF        5,686 K        0.00 ms  1    11:28:02.309 Processed 169000000 seeds of 2291774376 - 7% (00:03:06)
INF        3,626 K@       0.00 ms  1    11:28:03.910 Processed 170000000 seeds of 2291774376 - 7% (00:03:07)
INF        1,564 K@       0.00 ms  1    11:28:05.453 Processed 171000000 seeds of 2291774376 - 7% (00:03:09)
INF        5,534 K        0.00 ms  1    11:28:06.980 Processed 172000000 seeds of 2291774376 - 7% (00:03:10)
INF        3,474 K@       0.00 ms  1    11:28:08.538 Processed 173000000 seeds of 2291774376 - 7% (00:03:12)
INF        1,413 K@       0.00 ms  1    11:28:10.097 Processed 174000000 seeds of 2291774376 - 7% (00:03:13)
INF        5,495 K        0.00 ms  1    11:28:11.702 Processed 175000000 seeds of 2291774376 - 7% (00:03:15)
INF        3,434 K@       0.00 ms  1    11:28:13.309 Processed 176000000 seeds of 2291774376 - 7% (00:03:17)
INF        1,373 K@       0.00 ms  1    11:28:14.838 Processed 177000000 seeds of 2291774376 - 7% (00:03:18)
INF        5,343 K        0.00 ms  1    11:28:16.415 Processed 178000000 seeds of 2291774376 - 7% (00:03:20)
INF        3,282 K@       0.00 ms  1    11:28:18.017 Processed 179000000 seeds of 2291774376 - 7% (00:03:21)
INF        1,221 K@       0.00 ms  1    11:28:19.539 Processed 180000000 seeds of 2291774376 - 7% (00:03:23)
INF        5,311 K        0.00 ms  1    11:28:21.051 Processed 181000000 seeds of 2291774376 - 7% (00:03:24)
INF        3,251 K@       0.00 ms  1    11:28:22.634 Processed 182000000 seeds of 2291774376 - 7% (00:03:26)
INF        1,190 K@       0.00 ms  1    11:28:24.083 Processed 183000000 seeds of 2291774376 - 7% (00:03:27)
INF        5,272 K        0.00 ms  1    11:28:25.512 Processed 184000000 seeds of 2291774376 - 8% (00:03:29)
INF        3,087 K@       0.00 ms  1    11:28:26.964 Processed 185000000 seeds of 2291774376 - 8% (00:03:30)
INF        1,026 K@       0.00 ms  1    11:28:28.435 Processed 186000000 seeds of 2291774376 - 8% (00:03:32)
INF        5,108 K        0.00 ms  1    11:28:29.918 Processed 187000000 seeds of 2291774376 - 8% (00:03:33)
INF        3,047 K@       0.00 ms  1    11:28:31.463 Processed 188000000 seeds of 2291774376 - 8% (00:03:35)
INF          986 K@       0.00 ms  1    11:28:33.013 Processed 189000000 seeds of 2291774376 - 8% (00:03:36)
INF        5,076 K        0.00 ms  1    11:28:34.575 Processed 190000000 seeds of 2291774376 - 8% (00:03:38)
INF        3,016 K@       0.00 ms  1    11:28:36.089 Processed 191000000 seeds of 2291774376 - 8% (00:03:39)
INF          830 K@       0.00 ms  1    11:28:37.696 Processed 192000000 seeds of 2291774376 - 8% (00:03:41)
INF        4,912 K        0.00 ms  1    11:28:39.255 Processed 193000000 seeds of 2291774376 - 8% (00:03:43)
INF        2,852 K@       0.00 ms  1    11:28:40.733 Processed 194000000 seeds of 2291774376 - 8% (00:03:44)
INF          791 K@       0.00 ms  1    11:28:42.222 Processed 195000000 seeds of 2291774376 - 8% (00:03:46)
INF        4,873 K        0.00 ms  1    11:28:43.698 Processed 196000000 seeds of 2291774376 - 8% (00:03:47)
INF        2,812 K@       0.00 ms  1    11:28:45.175 Processed 197000000 seeds of 2291774376 - 8% (00:03:48)
INF          627 K@       0.00 ms  1    11:28:46.648 Processed 198000000 seeds of 2291774376 - 8% (00:03:50)
INF        4,717 K        0.00 ms  1    11:28:48.168 Processed 199000000 seeds of 2291774376 - 8% (00:03:51)
INF        2,656 K@       0.00 ms  1    11:28:49.683 Processed 200000000 seeds of 2291774376 - 8% (00:03:53)
INF          595 K@       0.00 ms  1    11:28:51.184 Processed 201000000 seeds of 2291774376 - 8% (00:03:54)
INF        4,677 K        0.00 ms  1    11:28:52.720 Processed 202000000 seeds of 2291774376 - 8% (00:03:56)
INF        2,617 K@       0.00 ms  1    11:28:54.233 Processed 203000000 seeds of 2291774376 - 8% (00:03:58)
INF          555 K@       0.00 ms  1    11:28:55.736 Processed 204000000 seeds of 2291774376 - 8% (00:03:59)
INF        4,513 K        0.00 ms  1    11:28:57.451 Processed 205000000 seeds of 2291774376 - 8% (00:04:01)
INF        2,453 K@       0.00 ms  1    11:29:00.082 Processed 206000000 seeds of 2291774376 - 8% (00:04:03)
INF          391 K@       0.00 ms  1    11:29:01.776 Processed 207000000 seeds of 2291774376 - 9% (00:04:05)
INF        4,482 K        0.00 ms  1    11:29:03.335 Processed 208000000 seeds of 2291774376 - 9% (00:04:07)
INF        2,421 K@       0.00 ms  1    11:29:04.881 Processed 209000000 seeds of 2291774376 - 9% (00:04:08)
INF          256 K@       0.00 ms  1    11:29:06.445 Processed 210000000 seeds of 2291774376 - 9% (00:04:10)
INF        4,338 K        0.00 ms  1    11:29:07.981 Processed 211000000 seeds of 2291774376 - 9% (00:04:11)
INF        2,277 K@       0.00 ms  1    11:29:09.520 Processed 212000000 seeds of 2291774376 - 9% (00:04:13)
INF        6,359 K        0.00 ms  1    11:29:11.161 Processed 213000000 seeds of 2291774376 - 9% (00:04:14)
INF        4,299 K@       0.00 ms  1    11:29:13.753 Processed 214000000 seeds of 2291774376 - 9% (00:04:17)
INF        2,141 K@       0.00 ms  1    11:29:16.266 Processed 215000000 seeds of 2291774376 - 9% (00:04:20)
INF        6,223 K        0.00 ms  1    11:29:18.850 Processed 216000000 seeds of 2291774376 - 9% (00:04:22)
INF        4,171 K@       0.00 ms  1    11:29:21.238 Processed 217000000 seeds of 2291774376 - 9% (00:04:25)
INF        2,109 K@       0.00 ms  1    11:29:24.532 Processed 218000000 seeds of 2291774376 - 9% (00:04:28)
INF        6,122 K        0.00 ms  1    11:29:26.881 Processed 219000000 seeds of 2291774376 - 9% (00:04:30)
INF        4,062 K@       0.00 ms  1    11:29:29.040 Processed 220000000 seeds of 2291774376 - 9% (00:04:32)
INF        2,000 K@       0.00 ms  1    11:29:31.179 Processed 221000000 seeds of 2291774376 - 9% (00:04:34)
INF        6,083 K        0.00 ms  1    11:29:33.417 Processed 222000000 seeds of 2291774376 - 9% (00:04:37)
INF        4,022 K@       0.00 ms  1    11:29:35.157 Processed 223000000 seeds of 2291774376 - 9% (00:04:38)
INF        1,867 K@       0.00 ms  1    11:29:36.877 Processed 224000000 seeds of 2291774376 - 9% (00:04:40)
INF        5,949 K        0.00 ms  1    11:29:38.503 Processed 225000000 seeds of 2291774376 - 9% (00:04:42)
INF        3,897 K@       0.00 ms  1    11:29:40.348 Processed 226000000 seeds of 2291774376 - 9% (00:04:44)
INF        1,836 K@       0.00 ms  1    11:29:42.234 Processed 227000000 seeds of 2291774376 - 9% (00:04:46)
INF        5,918 K        0.00 ms  1    11:29:44.100 Processed 228000000 seeds of 2291774376 - 9% (00:04:47)
INF        3,857 K@       0.00 ms  1    11:29:46.034 Processed 229000000 seeds of 2291774376 - 9% (00:04:49)
INF        1,693 K@       0.00 ms  1    11:29:47.904 Processed 230000000 seeds of 2291774376 - 10% (00:04:51)
INF        5,775 K        0.00 ms  1    11:29:50.042 Processed 231000000 seeds of 2291774376 - 10% (00:04:53)
INF        3,715 K@       0.00 ms  1    11:29:52.215 Processed 232000000 seeds of 2291774376 - 10% (00:04:55)
INF        1,654 K@       0.00 ms  1    11:29:54.507 Processed 233000000 seeds of 2291774376 - 10% (00:04:58)
INF        5,658 K        0.00 ms  1    11:29:56.941 Processed 234000000 seeds of 2291774376 - 10% (00:05:00)
INF        3,605 K@       0.00 ms  1    11:29:59.254 Processed 235000000 seeds of 2291774376 - 10% (00:05:03)
INF        1,544 K@       0.00 ms  1    11:30:01.600 Processed 236000000 seeds of 2291774376 - 10% (00:05:05)
INF        5,626 K        0.00 ms  1    11:30:03.736 Processed 237000000 seeds of 2291774376 - 10% (00:05:07)
INF        3,566 K@       0.00 ms  1    11:30:05.867 Processed 238000000 seeds of 2291774376 - 10% (00:05:09)
INF        1,420 K@       0.00 ms  1    11:30:08.172 Processed 239000000 seeds of 2291774376 - 10% (00:05:11)
INF        5,503 K        0.00 ms  1    11:30:10.321 Processed 240000000 seeds of 2291774376 - 10% (00:05:14)
INF        3,442 K@       0.00 ms  1    11:30:12.484 Processed 241000000 seeds of 2291774376 - 10% (00:05:16)
INF        1,381 K@       0.00 ms  1    11:30:14.683 Processed 242000000 seeds of 2291774376 - 10% (00:05:18)
INF        5,378 K        0.00 ms  1    11:30:17.012 Processed 243000000 seeds of 2291774376 - 10% (00:05:20)
